"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"166","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"169","Kyle Rudolph (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","18.0%"
"170","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"171","Lee Smith (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"172","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"173","Virgil Green (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Rob Gronkowski (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"175","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"176","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"177","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"178","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"179","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"180","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"181","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"182","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"184","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"185","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"186","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"187","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"188","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"189","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"190","Khari Lee (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","James O'Shaughnessy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Chris Manhertz (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Matt LaCosse (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"194","Darren Fells (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"195","Kyle Nelson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Ben Koyack (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Jeff Heuerman (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Nick Vannett (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Stephen Anderson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Jerell Adams (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Temarrick Hemingway (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"204","Eric Tomlinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"206","Ross Travis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Beau Brinkley (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Eric Ebron (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.0%"
"209","Xavier Grimble (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Trey Burton (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"211","Richard Rodgers (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"212","Zach Ertz (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"213","Jordan Reed (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"214","Levine Toilolo (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","Luke Willson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Ryan Griffin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"217","Demetrius Harris (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
